kids,year,city16,lowincome16,immigrant,iscaucasian,age_std,education_std,siblings_std
6,1990,0,0,0,1,-0.47879891823282567,-1.2526713281062687,-0.9202239648847665
3,1994,1,0,1,1,-0.25628655789225946,-0.29096084740445,-0.6159185853341941
1,1998,0,0,0,0,-1.2946775728149016,0.6707496332973686,-0.6159185853341941
5,1990,0,0,0,1,1.3012999644917038,-0.9321011678723291,-0.3116132057836217
2,1990,0,0,0,1,0.7821044570303827,-1.2526713281062687,1.2099136919692401
3,1994,0,0,0,0,-0.47879891823282567,-1.5732414883402082,2.4271352101715298
0,1994,0,0,0,1,1.6721538983926474,-1.5732414883402082,-0.007307826233049345
4,1998,1,0,0,1,-0.47879891823282567,-0.29096084740445,0.29699755331752303
4,1998,0,0,0,1,-1.1463359992545241,-0.29096084740445,-0.007307826233049345
0,1994,1,0,0,1,-0.7013112785733918,0.9913197935313082,-1.224529344435339
4,1998,1,0,0,0,-0.7754820653535806,0.9913197935313082,1.2099136919692401
0,1998,1,0,1,1,1.9688370455134023,0.6707496332973686,-0.6159185853341941
1,1998,1,0,0,1,-0.7754820653535806,-0.29096084740445,1.8185244510703849
3,1998,0,0,0,1,0.8562752438105714,-0.29096084740445,-0.007307826233049345
2,1994,0,0,0,1,-0.9979944256941468,1.3118899537652478,-0.6159185853341941
4,1998,1,0,0,1,0.11456737600868415,0.9913197935313082,-0.9202239648847665
2,1994,1,0,1,1,0.6337628834700052,-0.29096084740445,-0.6159185853341941
2,1998,0,0,0,1,1.746324685172836,-1.2526713281062687,0.6013029328680954
1,1990,0,0,1,1,2.1913494058539684,-1.8938116485741476,0.9056083124186678
0,1994,1,0,0,1,-0.8496528521337693,1.6324601139991872,-0.6159185853341941
2,1990,0,0,0,1,-1.2946775728149016,-0.6115310076383895,-0.6159185853341941
1,1998,0,0,0,1,0.18873816278887287,-0.29096084740445,-0.6159185853341941
3,1998,1,0,0,1,-1.1463359992545241,-0.29096084740445,-0.9202239648847665
1,1994,0,0,1,1,-1.0721652124743355,-1.8938116485741476,-0.007307826233049345
3,1990,0,0,0,1,-0.9979944256941468,-0.29096084740445,0.6013029328680954
0,1994,0,0,0,1,-1.0721652124743355,0.9913197935313082,-0.6159185853341941
4,1998,0,0,0,1,0.9304460305907601,0.029609312829489552,-0.3116132057836217
2,1994,1,0,0,1,-1.1463359992545241,0.3501794730634291,-0.6159185853341941
3,1998,1,0,0,1,1.52381232483227,-0.29096084740445,-1.224529344435339
2,1998,1,0,1,0,-0.47879891823282567,0.9913197935313082,-1.224529344435339
2,1990,0,0,0,1,-1.0721652124743355,0.3501794730634291,-0.9202239648847665
4,1990,0,0,0,1,0.4854213099096278,-0.6115310076383895,-0.007307826233049345
3,1994,0,0,0,1,0.4854213099096278,-0.29096084740445,-0.3116132057836217
2,1998,0,0,0,1,0.8562752438105714,-0.6115310076383895,-0.3116132057836217
3,1998,0,0,0,1,1.0787876041511375,0.3501794730634291,-0.007307826233049345
1,1998,1,0,0,0,-0.9979944256941468,0.3501794730634291,0.9056083124186678
2,1990,0,0,0,1,-1.2946775728149016,-0.29096084740445,-0.3116132057836217
3,1998,1,0,0,1,0.4854213099096278,0.029609312829489552,-0.6159185853341941
2,1994,0,0,0,1,-0.7013112785733918,0.9913197935313082,-0.3116132057836217
0,1998,1,0,0,0,-0.7013112785733918,-0.29096084740445,0.29699755331752303
2,1994,0,0,1,1,1.3754707512718924,-0.29096084740445,1.2099136919692401
2,1994,0,0,0,1,0.11456737600868415,-0.29096084740445,-0.3116132057836217
1,1998,1,0,0,1,-0.3304573446724482,0.3501794730634291,-0.9202239648847665
4,1998,0,0,0,1,0.6337628834700052,-0.9321011678723291,0.6013029328680954
0,1990,0,0,0,1,1.0787876041511375,0.9913197935313082,-0.6159185853341941
1,1994,1,0,0,0,0.11456737600868415,0.3501794730634291,0.6013029328680954
2,1994,0,0,0,1,0.04039658922849542,-0.29096084740445,-0.3116132057836217
4,1990,1,0,0,1,0.41125052312943905,-0.9321011678723291,-0.6159185853341941
3,1994,0,0,0,1,1.8204954719530249,0.6707496332973686,-0.6159185853341941
0,1998,0,0,0,1,1.746324685172836,0.9913197935313082,-0.3116132057836217
0,1990,0,0,0,1,-0.9979944256941468,0.9913197935313082,-0.9202239648847665
1,1994,0,0,0,1,0.9304460305907601,-2.214381808808087,0.29699755331752303
3,1994,1,1,0,1,-0.3304573446724482,-0.29096084740445,0.29699755331752303
5,1990,0,1,0,1,0.3370797363492503,-0.6115310076383895,-0.007307826233049345
3,1990,1,0,0,1,0.3370797363492503,1.3118899537652478,-0.007307826233049345
1,1990,0,0,0,1,0.7079336702501939,-0.29096084740445,-0.9202239648847665
2,1998,0,0,0,1,-0.5529697050130143,-0.29096084740445,-0.3116132057836217
5,1994,0,1,0,1,0.11456737600868415,-0.29096084740445,-0.3116132057836217
2,1998,0,0,0,0,-0.9979944256941468,-0.29096084740445,-0.9202239648847665
2,1998,0,0,0,1,-0.9979944256941468,1.3118899537652478,-0.6159185853341941
2,1994,1,0,1,1,-0.3304573446724482,-0.29096084740445,-0.9202239648847665
3,1994,1,0,0,1,-0.03377419755169331,0.3501794730634291,-0.6159185853341941
1,1990,1,0,0,1,-0.47879891823282567,-0.29096084740445,-1.224529344435339
2,1994,0,0,0,1,-0.7754820653535806,-1.2526713281062687,0.6013029328680954
2,1998,0,0,0,1,-0.18211577111207075,-0.6115310076383895,-0.6159185853341941
3,1990,0,0,0,1,-0.923823638913958,-0.9321011678723291,0.9056083124186678
2,1994,0,0,0,1,0.9304460305907601,0.029609312829489552,0.29699755331752303
2,1994,0,0,0,1,-0.18211577111207075,-0.29096084740445,-0.007307826233049345
4,1994,0,0,0,1,1.1529583909313263,-0.29096084740445,-0.3116132057836217
1,1990,0,0,0,1,2.1913494058539684,-0.29096084740445,0.9056083124186678
4,1990,0,0,0,1,-0.3304573446724482,-0.9321011678723291,1.2099136919692401
0,1990,0,1,0,1,-0.923823638913958,-0.29096084740445,-1.224529344435339
8,1998,0,0,0,1,0.18873816278887287,-0.6115310076383895,-0.007307826233049345
3,1990,1,1,0,1,-1.1463359992545241,-0.29096084740445,-0.6159185853341941
1,1998,1,0,0,1,-0.8496528521337693,2.2736004344670664,-0.9202239648847665
2,1998,0,0,0,1,0.7821044570303827,2.2736004344670664,-0.9202239648847665
3,1994,1,0,1,1,-1.220506786034713,0.3501794730634291,-0.007307826233049345
3,1998,1,0,0,1,-0.18211577111207075,-0.29096084740445,-1.224529344435339
0,1994,1,0,0,1,1.6721538983926474,-1.2526713281062687,0.6013029328680954
2,1998,0,0,0,1,-0.8496528521337693,2.2736004344670664,-0.6159185853341941
7,1998,0,0,0,1,0.7821044570303827,-0.29096084740445,-0.007307826233049345
1,1994,0,0,0,1,1.746324685172836,-1.2526713281062687,-0.3116132057836217
4,1998,0,0,0,1,1.0046168173709489,0.9913197935313082,-0.6159185853341941
3,1994,0,0,0,0,-0.40462813145263693,-0.6115310076383895,0.9056083124186678
6,1998,0,0,0,1,0.3370797363492503,-1.5732414883402082,0.29699755331752303
1,1998,0,0,0,1,-1.1463359992545241,1.6324601139991872,0.29699755331752303
1,1994,0,0,0,0,1.227129177711515,-2.8555221292759665,1.5142190715198125
0,1998,0,0,0,1,-0.8496528521337693,1.3118899537652478,-0.6159185853341941
2,1998,0,0,0,1,-1.2946775728149016,0.9913197935313082,-0.6159185853341941
3,1994,0,1,0,1,0.3370797363492503,-0.29096084740445,0.9056083124186678
2,1994,1,1,0,1,-0.7754820653535806,1.6324601139991872,-0.007307826233049345
2,1994,0,0,0,1,1.0787876041511375,-0.29096084740445,0.9056083124186678
3,1998,0,0,0,1,0.7079336702501939,-0.9321011678723291,1.8185244510703849
2,1994,0,0,0,1,1.3012999644917038,-0.29096084740445,0.6013029328680954
0,1998,0,0,0,1,0.04039658922849542,-0.29096084740445,-0.9202239648847665
2,1994,0,0,0,1,1.227129177711515,-0.29096084740445,-1.224529344435339
0,1994,1,0,0,1,0.2629089495690616,1.3118899537652478,-0.6159185853341941
2,1990,0,0,0,1,0.6337628834700052,0.3501794730634291,-0.9202239648847665
3,1990,1,0,0,1,-1.2946775728149016,-0.6115310076383895,-0.007307826233049345
0,1994,1,0,0,1,-1.220506786034713,-0.29096084740445,-0.3116132057836217
0,1998,0,0,0,1,-0.8496528521337693,-0.29096084740445,5.16588362612668
2,1994,1,1,0,1,-0.8496528521337693,0.3501794730634291,-0.3116132057836217
2,1998,0,0,1,1,-0.923823638913958,0.6707496332973686,-0.007307826233049345
1,1994,1,0,0,1,0.8562752438105714,-0.29096084740445,0.29699755331752303
2,1994,1,0,0,1,-0.9979944256941468,-0.29096084740445,-0.007307826233049345
3,1994,1,0,0,1,-0.47879891823282567,1.3118899537652478,-0.9202239648847665
3,1998,0,0,0,1,0.5595920966898165,-2.214381808808087,-0.6159185853341941
4,1994,0,0,0,1,-0.10794498433188203,0.3501794730634291,-0.9202239648847665
3,1998,0,0,0,1,1.0046168173709489,-0.29096084740445,-0.3116132057836217
2,1994,1,0,1,0,-0.9979944256941468,0.9913197935313082,0.29699755331752303
2,1994,1,0,0,1,1.746324685172836,-2.5349519690420266,0.9056083124186678
3,1998,1,0,1,1,0.04039658922849542,1.6324601139991872,0.6013029328680954
4,1990,0,1,0,1,0.7821044570303827,-1.5732414883402082,0.29699755331752303
1,1998,0,0,0,1,0.18873816278887287,-0.29096084740445,-0.6159185853341941
3,1998,0,0,0,1,-0.923823638913958,0.6707496332973686,-0.9202239648847665
0,1990,0,1,0,1,0.7079336702501939,0.9913197935313082,-0.6159185853341941
2,1994,0,0,0,1,-0.923823638913958,-0.29096084740445,3.0357459692726745
2,1998,0,0,1,1,-0.9979944256941468,0.3501794730634291,0.6013029328680954
2,1994,0,0,0,1,-0.8496528521337693,0.029609312829489552,-0.6159185853341941
1,1994,0,0,0,1,-1.1463359992545241,1.6324601139991872,-0.9202239648847665
0,1990,0,1,0,1,1.5979831116124588,-1.5732414883402082,-0.6159185853341941
2,1998,0,0,0,1,-0.9979944256941468,-0.29096084740445,-0.3116132057836217
0,1990,0,0,0,1,-1.2946775728149016,0.029609312829489552,-0.6159185853341941
3,1990,0,0,0,1,0.3370797363492503,-0.29096084740445,-0.9202239648847665
4,1998,0,0,0,1,0.9304460305907601,0.029609312829489552,0.6013029328680954
2,1990,0,1,0,1,-0.923823638913958,1.6324601139991872,-0.6159185853341941
2,1990,0,0,1,1,-0.10794498433188203,-1.2526713281062687,0.9056083124186678
3,1998,0,0,0,1,1.3754707512718924,-1.5732414883402082,-0.9202239648847665
2,1998,0,0,1,1,-0.10794498433188203,-0.9321011678723291,1.8185244510703849
2,1998,1,0,0,1,-0.18211577111207075,-0.29096084740445,-0.3116132057836217
0,1994,0,0,0,1,1.746324685172836,-0.29096084740445,-0.3116132057836217
6,1994,1,0,0,0,-1.0721652124743355,0.029609312829489552,0.9056083124186678
6,1990,0,1,0,1,0.7079336702501939,-0.29096084740445,1.2099136919692401
3,1994,1,0,0,1,2.11717861907378,-0.6115310076383895,-0.6159185853341941
4,1994,0,0,0,0,-0.10794498433188203,0.9913197935313082,0.29699755331752303
4,1994,0,0,0,1,-0.47879891823282567,0.3501794730634291,-0.6159185853341941
3,1994,1,0,1,1,-0.6271404917932031,0.9913197935313082,-0.6159185853341941
2,1994,0,0,0,1,-0.6271404917932031,0.3501794730634291,-0.6159185853341941
2,1994,1,0,0,0,0.3370797363492503,-0.29096084740445,-0.007307826233049345
5,1998,0,0,0,1,1.8204954719530249,-1.2526713281062687,0.29699755331752303
4,1994,1,1,0,1,1.52381232483227,-1.5732414883402082,2.4271352101715298
2,1994,1,1,0,1,-0.8496528521337693,-0.29096084740445,-0.3116132057836217
4,1998,1,0,0,1,2.11717861907378,-2.214381808808087,-0.3116132057836217
2,1990,0,0,0,1,-1.3688483595950904,0.3501794730634291,0.6013029328680954
2,1994,0,0,0,1,-0.9979944256941468,-1.2526713281062687,2.731440589722102
3,1998,1,0,0,1,-0.03377419755169331,0.029609312829489552,-0.6159185853341941
3,1994,0,0,0,0,0.5595920966898165,0.3501794730634291,-0.6159185853341941
4,1990,1,0,1,1,1.3012999644917038,-0.29096084740445,-0.6159185853341941
0,1998,0,0,0,1,0.18873816278887287,0.6707496332973686,0.29699755331752303
1,1998,0,0,0,1,-1.220506786034713,-0.29096084740445,0.29699755331752303
3,1994,0,0,0,1,0.6337628834700052,1.6324601139991872,-0.9202239648847665
3,1990,0,1,0,1,-0.47879891823282567,-0.29096084740445,0.6013029328680954
0,1998,0,0,0,1,-1.220506786034713,-0.29096084740445,-0.9202239648847665
1,1994,1,0,0,1,-0.47879891823282567,0.9913197935313082,-0.9202239648847665
3,1994,0,0,0,1,-1.1463359992545241,-0.29096084740445,-0.6159185853341941
2,1998,0,0,1,1,-0.18211577111207075,-0.29096084740445,-0.3116132057836217
2,1994,1,0,0,1,-0.47879891823282567,1.6324601139991872,-1.224529344435339
2,1990,0,0,0,1,0.5595920966898165,0.3501794730634291,0.9056083124186678
2,1998,0,0,0,0,1.9688370455134023,-3.4966624497438454,-0.6159185853341941
2,1998,0,0,0,1,0.04039658922849542,-0.29096084740445,-0.9202239648847665
1,1994,0,0,0,1,-0.7754820653535806,0.3501794730634291,-0.9202239648847665
2,1998,1,0,0,1,-1.2946775728149016,-0.29096084740445,-0.3116132057836217
3,1998,0,0,0,1,2.11717861907378,-0.29096084740445,0.29699755331752303
0,1994,0,0,0,0,-1.0721652124743355,-0.6115310076383895,-0.007307826233049345
1,1990,0,1,0,1,0.04039658922849542,-0.29096084740445,-0.007307826233049345
3,1990,0,1,0,1,0.6337628834700052,-1.5732414883402082,3.0357459692726745
3,1990,0,0,0,1,1.1529583909313263,-0.29096084740445,0.29699755331752303
3,1990,0,1,0,1,0.5595920966898165,-0.29096084740445,1.2099136919692401
2,1998,0,0,0,1,-0.923823638913958,-0.29096084740445,-0.9202239648847665
0,1998,0,0,1,1,2.265520192634157,-3.176092289509906,1.5142190715198125
2,1998,1,0,0,0,-1.0721652124743355,0.6707496332973686,3.0357459692726745
0,1990,0,0,1,1,1.0787876041511375,-0.29096084740445,-0.6159185853341941
2,1998,0,0,0,1,-0.10794498433188203,2.2736004344670664,0.6013029328680954
3,1998,0,0,0,1,-1.220506786034713,0.3501794730634291,-0.6159185853341941
0,1998,0,0,0,1,-0.7754820653535806,0.3501794730634291,-0.9202239648847665
1,1994,1,1,1,1,0.7079336702501939,0.6707496332973686,0.29699755331752303
2,1990,0,0,0,1,-1.3688483595950904,-0.29096084740445,-0.6159185853341941
8,1994,1,0,0,1,0.6337628834700052,-1.2526713281062687,2.731440589722102
0,1990,0,1,0,0,1.8946662587332135,-1.5732414883402082,1.8185244510703849
7,1994,0,1,0,0,-0.18211577111207075,-1.8938116485741476,-1.224529344435339
0,1994,0,1,0,1,-1.0721652124743355,2.2736004344670664,-0.9202239648847665
2,1994,1,0,1,1,-0.9979944256941468,1.3118899537652478,-0.3116132057836217
3,1994,0,0,0,1,-0.25628655789225946,1.3118899537652478,-0.007307826233049345
0,1998,1,0,0,1,-1.3688483595950904,0.9913197935313082,0.6013029328680954
1,1994,0,1,0,0,-1.1463359992545241,0.9913197935313082,0.29699755331752303
2,1998,1,0,0,1,1.3012999644917038,-1.2526713281062687,-0.007307826233049345
3,1998,0,0,1,1,-0.3304573446724482,0.029609312829489552,0.29699755331752303
3,1994,1,0,0,1,-0.3304573446724482,1.6324601139991872,-0.6159185853341941
2,1990,0,1,0,1,-0.7754820653535806,0.029609312829489552,-0.007307826233049345
3,1998,0,0,0,0,-1.220506786034713,-0.29096084740445,2.4271352101715298
2,1994,1,0,0,0,-0.7013112785733918,-0.29096084740445,1.5142190715198125
8,1990,0,1,0,0,-0.7754820653535806,-0.9321011678723291,-0.6159185853341941
3,1994,0,0,0,1,0.3370797363492503,-0.29096084740445,-0.3116132057836217
2,1994,1,0,0,1,0.18873816278887287,-0.29096084740445,-0.007307826233049345
3,1998,0,0,0,1,-0.7013112785733918,0.9913197935313082,0.9056083124186678
3,1998,0,0,0,1,1.4496415380520813,-1.8938116485741476,0.29699755331752303
1,1998,0,0,0,1,-1.220506786034713,0.3501794730634291,2.122829830620957
0,1998,0,0,0,1,-1.2946775728149016,-0.29096084740445,-0.6159185853341941
1,1994,0,0,0,1,0.7821044570303827,-0.6115310076383895,-0.3116132057836217
2,1998,1,0,0,1,-1.2946775728149016,1.6324601139991872,-0.9202239648847665
6,1998,0,0,0,1,0.41125052312943905,0.029609312829489552,-0.3116132057836217
0,1994,0,0,1,1,1.3754707512718924,-0.6115310076383895,1.2099136919692401
1,1990,1,0,0,1,-1.220506786034713,2.2736004344670664,-0.9202239648847665
5,1994,0,0,0,1,0.3370797363492503,-0.29096084740445,-1.224529344435339
1,1994,0,0,0,1,0.2629089495690616,-0.29096084740445,-1.224529344435339
3,1998,0,0,0,1,1.9688370455134023,-0.29096084740445,-0.6159185853341941
2,1998,1,0,0,1,-1.3688483595950904,0.3501794730634291,-0.6159185853341941
5,1994,0,0,0,1,1.3754707512718924,-0.29096084740445,-0.3116132057836217
0,1990,0,0,0,1,2.265520192634157,-1.2526713281062687,0.6013029328680954
5,1998,1,0,0,0,0.2629089495690616,-1.2526713281062687,2.122829830620957
4,1998,1,0,0,1,-0.5529697050130143,1.6324601139991872,-0.6159185853341941
2,1998,1,0,0,0,-0.03377419755169331,0.029609312829489552,-0.6159185853341941
2,1994,0,0,0,1,-0.8496528521337693,-0.29096084740445,0.6013029328680954
2,1990,0,1,0,1,1.8204954719530249,-1.5732414883402082,-0.007307826233049345
0,1994,0,0,0,1,-1.0721652124743355,-0.29096084740445,-0.007307826233049345
4,1998,1,0,0,1,0.8562752438105714,0.029609312829489552,-0.3116132057836217
2,1990,1,0,0,1,-1.1463359992545241,1.6324601139991872,-0.3116132057836217
2,1994,0,0,0,1,-1.2946775728149016,0.3501794730634291,-0.3116132057836217
1,1994,1,0,0,1,-0.8496528521337693,1.6324601139991872,-0.007307826233049345
1,1994,1,1,0,1,-0.6271404917932031,-0.29096084740445,-0.9202239648847665
2,1998,0,0,0,1,-1.1463359992545241,2.2736004344670664,-0.6159185853341941
2,1998,0,0,0,1,1.8204954719530249,-1.5732414883402082,1.2099136919692401
0,1998,0,0,0,1,-0.47879891823282567,1.6324601139991872,-0.3116132057836217
2,1994,1,0,0,1,0.7079336702501939,-0.29096084740445,0.9056083124186678
2,1994,1,0,0,1,-0.8496528521337693,0.9913197935313082,0.29699755331752303
2,1998,0,0,0,1,-0.47879891823282567,-0.6115310076383895,0.6013029328680954
1,1990,0,0,1,1,1.6721538983926474,-0.29096084740445,1.5142190715198125
1,1998,0,0,0,1,-0.25628655789225946,-1.5732414883402082,-0.9202239648847665
0,1998,1,0,1,1,-0.8496528521337693,1.6324601139991872,-0.6159185853341941
4,1994,1,1,1,1,1.4496415380520813,-0.29096084740445,-0.3116132057836217
2,1998,0,0,0,1,1.0046168173709489,-1.2526713281062687,0.29699755331752303
6,1990,0,0,0,1,1.0046168173709489,-0.29096084740445,-0.007307826233049345
2,1998,0,0,0,1,1.3012999644917038,-2.214381808808087,-0.007307826233049345
4,1998,0,0,0,1,-1.220506786034713,-0.29096084740445,-0.9202239648847665
2,1998,1,0,1,1,2.265520192634157,-1.5732414883402082,5.470189005677253
8,1994,1,1,1,1,1.1529583909313263,-1.2526713281062687,1.8185244510703849
3,1994,1,0,0,1,-0.6271404917932031,-0.9321011678723291,-0.007307826233049345
0,1998,0,0,0,1,-0.10794498433188203,-0.29096084740445,1.2099136919692401
4,1998,1,0,0,0,-0.7013112785733918,-0.29096084740445,-0.3116132057836217
3,1998,0,0,0,1,-0.25628655789225946,-2.5349519690420266,2.4271352101715298
2,1994,0,0,1,1,0.7821044570303827,0.3501794730634291,0.6013029328680954
6,1994,1,1,0,0,0.6337628834700052,-0.29096084740445,1.5142190715198125
0,1998,0,0,0,1,0.7821044570303827,0.9913197935313082,0.29699755331752303
2,1990,0,0,0,1,2.265520192634157,0.029609312829489552,-0.9202239648847665
3,1994,0,0,0,1,0.4854213099096278,0.029609312829489552,-1.224529344435339
2,1998,0,0,0,1,-0.5529697050130143,-0.29096084740445,-0.3116132057836217
4,1994,0,0,0,0,-0.7754820653535806,-0.6115310076383895,0.29699755331752303
3,1994,0,1,0,1,-0.923823638913958,-0.6115310076383895,-0.007307826233049345
3,1998,1,0,1,1,-0.25628655789225946,1.6324601139991872,-0.6159185853341941
1,1994,0,0,1,1,-0.9979944256941468,0.3501794730634291,1.2099136919692401
2,1994,0,0,0,1,1.1529583909313263,-0.29096084740445,-0.9202239648847665
2,1998,0,0,0,1,-0.47879891823282567,0.9913197935313082,-0.6159185853341941
1,1994,0,0,0,0,-1.3688483595950904,-0.9321011678723291,2.731440589722102
3,1998,0,0,0,0,-0.40462813145263693,-0.29096084740445,-1.224529344435339
0,1994,0,0,0,1,1.1529583909313263,1.6324601139991872,-0.3116132057836217
8,1994,1,0,0,1,-0.10794498433188203,-1.5732414883402082,-0.6159185853341941
4,1990,1,0,0,1,0.2629089495690616,-0.29096084740445,-0.6159185853341941
2,1994,0,0,0,1,-0.8496528521337693,0.9913197935313082,-0.007307826233049345
0,1990,1,1,1,1,1.6721538983926474,-1.5732414883402082,1.5142190715198125
2,1994,0,0,0,1,-1.2946775728149016,0.9913197935313082,1.2099136919692401
2,1998,0,0,0,1,-0.7754820653535806,-0.29096084740445,-0.6159185853341941
0,1994,0,0,0,1,-1.1463359992545241,-0.6115310076383895,-0.6159185853341941
0,1990,1,0,0,1,0.5595920966898165,-0.29096084740445,-0.3116132057836217
0,1990,0,1,0,1,1.8204954719530249,-1.5732414883402082,-0.9202239648847665
4,1998,0,0,0,1,1.227129177711515,-0.29096084740445,1.5142190715198125
3,1998,1,0,0,1,-1.0721652124743355,0.029609312829489552,-0.6159185853341941
0,1998,0,0,0,1,-0.40462813145263693,-0.29096084740445,-0.6159185853341941
3,1990,0,1,0,1,0.11456737600868415,-1.2526713281062687,0.9056083124186678
7,1990,0,0,0,1,-1.0721652124743355,0.3501794730634291,0.6013029328680954
6,1994,0,0,0,1,0.9304460305907601,-0.29096084740445,0.9056083124186678
2,1998,0,0,0,1,-1.1463359992545241,-0.29096084740445,0.6013029328680954
2,1990,0,1,0,1,1.0787876041511375,-1.5732414883402082,-0.007307826233049345
2,1998,0,0,0,1,-0.5529697050130143,-0.29096084740445,-0.007307826233049345
0,1998,0,0,1,1,2.11717861907378,-1.5732414883402082,-0.007307826233049345
0,1994,1,0,0,1,-1.220506786034713,0.9913197935313082,1.2099136919692401
2,1994,0,0,1,0,-0.7754820653535806,-0.29096084740445,0.29699755331752303
2,1994,1,0,0,0,0.18873816278887287,-0.6115310076383895,0.9056083124186678
7,1994,0,0,0,1,1.227129177711515,-0.29096084740445,0.9056083124186678
2,1998,0,0,0,1,1.0787876041511375,-1.2526713281062687,-0.007307826233049345
3,1998,1,0,0,0,-0.8496528521337693,-0.6115310076383895,2.122829830620957
2,1998,1,0,0,1,1.0787876041511375,-0.29096084740445,-0.9202239648847665
2,1994,0,0,0,1,-0.47879891823282567,-0.29096084740445,-0.6159185853341941
3,1998,0,0,0,1,0.9304460305907601,-2.8555221292759665,3.9486621079243918
1,1998,1,0,1,0,-1.0721652124743355,0.9913197935313082,0.9056083124186678
2,1998,1,0,1,0,-0.25628655789225946,0.3501794730634291,0.6013029328680954
2,1990,1,0,0,0,-1.2946775728149016,-0.29096084740445,1.2099136919692401
0,1998,1,0,0,1,-0.8496528521337693,0.3501794730634291,-0.3116132057836217
0,1994,1,0,0,1,-0.6271404917932031,0.9913197935313082,-0.6159185853341941
2,1994,0,0,0,1,1.227129177711515,0.3501794730634291,0.6013029328680954
3,1998,0,0,0,1,-0.5529697050130143,-0.29096084740445,0.29699755331752303
2,1990,0,1,0,1,-0.8496528521337693,0.9913197935313082,-0.3116132057836217
1,1990,0,0,0,1,1.3754707512718924,-0.29096084740445,-0.007307826233049345
2,1998,0,0,0,0,-0.7754820653535806,0.9913197935313082,5.16588362612668
2,1994,1,0,1,1,1.4496415380520813,0.9913197935313082,-0.6159185853341941
5,1998,1,0,0,0,-1.2946775728149016,-0.6115310076383895,-0.9202239648847665
0,1998,0,0,0,1,-0.03377419755169331,-0.29096084740445,-0.007307826233049345
2,1990,0,0,0,1,2.265520192634157,-0.9321011678723291,1.2099136919692401
1,1994,1,0,0,1,0.9304460305907601,0.3501794730634291,-0.007307826233049345
4,1990,0,1,0,1,2.265520192634157,-0.29096084740445,-0.007307826233049345
5,1994,0,0,0,0,-0.923823638913958,0.029609312829489552,-0.9202239648847665
3,1994,1,0,0,1,-1.0721652124743355,-0.9321011678723291,-0.007307826233049345
2,1998,1,0,0,1,-1.0721652124743355,2.2736004344670664,-0.9202239648847665
0,1998,1,0,0,1,0.4854213099096278,-1.2526713281062687,2.122829830620957
2,1994,0,1,0,0,-0.10794498433188203,-0.29096084740445,-0.9202239648847665
0,1998,1,0,0,1,1.3754707512718924,-0.9321011678723291,-0.9202239648847665
2,1994,0,1,0,1,0.7821044570303827,-0.29096084740445,-0.007307826233049345
3,1994,0,0,1,1,0.3370797363492503,-1.5732414883402082,-0.6159185853341941
1,1998,0,0,0,1,1.1529583909313263,-0.29096084740445,-0.3116132057836217
2,1994,1,1,0,1,0.41125052312943905,0.3501794730634291,0.29699755331752303
3,1994,0,1,0,0,-0.5529697050130143,-0.29096084740445,2.731440589722102
1,1990,0,1,0,1,-1.0721652124743355,-0.29096084740445,0.29699755331752303
3,1998,0,0,0,0,0.3370797363492503,0.029609312829489552,0.9056083124186678
0,1998,1,0,0,1,-0.9979944256941468,2.2736004344670664,-0.6159185853341941
3,1990,0,0,0,1,-0.18211577111207075,-0.29096084740445,-0.6159185853341941
3,1990,1,1,1,0,-0.5529697050130143,-1.5732414883402082,-0.6159185853341941
2,1998,1,0,0,0,0.2629089495690616,1.3118899537652478,-0.6159185853341941
3,1994,1,0,0,1,-1.220506786034713,-0.29096084740445,1.5142190715198125
1,1994,0,0,0,1,-1.2946775728149016,-0.29096084740445,-0.6159185853341941
4,1998,0,0,0,1,1.227129177711515,0.029609312829489552,0.6013029328680954
2,1994,0,1,0,1,-1.0721652124743355,1.6324601139991872,-0.3116132057836217
2,1994,0,0,0,1,-0.40462813145263693,1.3118899537652478,1.5142190715198125
3,1998,0,0,0,1,-0.7754820653535806,0.9913197935313082,-0.9202239648847665
1,1998,0,0,0,1,0.3370797363492503,0.3501794730634291,-0.6159185853341941
2,1998,0,0,0,1,-0.7013112785733918,0.9913197935313082,-0.007307826233049345
0,1998,1,0,0,1,-0.923823638913958,0.3501794730634291,-0.9202239648847665
2,1990,0,1,0,1,1.3754707512718924,-0.29096084740445,0.6013029328680954
2,1998,1,0,0,1,-1.0721652124743355,-0.29096084740445,-0.007307826233049345
1,1998,0,0,0,1,2.043007832293591,0.6707496332973686,-0.007307826233049345
5,1994,0,0,0,1,1.8946662587332135,-0.6115310076383895,-0.6159185853341941
3,1998,0,0,0,1,0.7821044570303827,1.6324601139991872,-0.3116132057836217
5,1998,1,0,0,1,1.6721538983926474,-2.214381808808087,0.6013029328680954
2,1994,0,0,0,1,-0.8496528521337693,1.953030274233127,-0.3116132057836217
4,1990,0,0,0,1,0.41125052312943905,0.029609312829489552,-0.9202239648847665
4,1998,0,0,0,1,-0.47879891823282567,0.029609312829489552,-0.9202239648847665
3,1998,0,0,0,1,-0.18211577111207075,-0.29096084740445,-0.3116132057836217
4,1998,1,0,0,1,1.3012999644917038,0.9913197935313082,-0.6159185853341941
1,1994,0,0,0,1,1.9688370455134023,0.029609312829489552,-0.3116132057836217
2,1994,0,0,0,1,-0.40462813145263693,2.2736004344670664,-0.9202239648847665
